symbol,entry_time,signal,score,outcome,r_multiple
EURAUD,2026-05-21 20:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-27 00:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-05-27 00:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-05-27 02:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-27 03:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-05-27 05:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-05-27 07:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-05-27 08:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-27 09:30:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-05-29 15:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-03 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-03 06:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-06-03 07:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-06-03 15:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-03 16:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-03 17:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-03 19:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-03 20:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-04 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-04 01:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-04 02:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-04 02:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-06-05 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-05 00:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-05 01:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-05 14:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-05 18:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-05 20:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-05 20:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-08 00:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-06-08 11:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-09 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-09 00:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-09 01:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-09 10:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-09 13:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-09 14:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-09 16:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-09 16:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-09 17:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-10 05:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-10 09:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-10 11:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-10 12:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-11 00:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-06-11 00:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-11 01:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-11 12:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-11 13:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-11 13:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-11 15:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-11 19:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-06-12 01:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-12 15:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-15 00:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-17 03:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-17 05:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-17 05:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-17 06:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-17 06:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-17 07:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-17 13:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-18 10:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-19 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-19 01:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-19 01:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-19 02:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-19 05:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-19 14:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-19 16:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-19 17:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-06-19 17:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-19 19:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-22 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-22 01:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-22 13:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-23 03:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-23 04:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-23 05:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-23 05:30:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-23 06:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-23 07:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-23 08:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-06-23 09:45:00+00:00,BUY,3,WIN,1.0
EURAUD,2026-06-24 17:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-06-24 18:15:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-06-24 19:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-24 19:30:00+00:00,BUY,3,WIN,1.0
EURAUD,2026-06-26 08:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-26 09:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-06-29 15:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-06-29 18:45:00+00:00,BUY,4,LOSS,-1.0
EURAUD,2026-06-30 15:45:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-07-01 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-07-01 02:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-01 02:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-01 10:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-01 16:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-07-02 08:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-02 13:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-07 00:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-07-07 04:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-07-07 05:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-07-07 06:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-07 07:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-07-08 09:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-08 10:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-07-10 13:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-07-13 08:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-07-13 08:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-13 11:00:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-07-14 00:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-07-14 01:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-07-14 02:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-07-14 07:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-15 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-15 10:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-07-16 01:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-16 03:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-07-16 13:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-07-17 08:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-07-17 09:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-17 12:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-20 00:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-20 10:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-21 09:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-07-22 06:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-22 07:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-07-22 13:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-07-22 14:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-23 02:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-07-23 19:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-24 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-24 01:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-07-24 07:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-07-24 12:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-07-24 16:00:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-04-27 15:15:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-04-29 00:30:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-04-29 02:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-04-29 07:30:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-04-29 17:00:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-04-29 19:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-04-30 14:45:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-04-30 16:00:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-05-04 16:15:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-05-06 08:15:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-05-06 09:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-06 11:00:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-05-06 11:30:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-06 12:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-07 02:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-07 03:45:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-05-07 15:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-05-07 16:30:00+00:00,BUY,3,LOSS,-1.0
GBPCAD,2026-05-07 17:15:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-05-08 09:30:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-08 11:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-08 14:00:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-11 00:00:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-05-12 08:30:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-05-15 02:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-18 16:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-19 06:45:00+00:00,BUY,3,LOSS,-1.0
GBPCAD,2026-05-19 07:15:00+00:00,BUY,3,WIN,1.0
GBPCAD,2026-05-19 08:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-05-19 10:30:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-05-19 12:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-05-19 13:30:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-05-20 14:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-20 15:30:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-05-20 16:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-20 20:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-05-21 00:00:00+00:00,BUY,3,WIN,1.0
GBPCAD,2026-05-21 08:15:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-05-21 08:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-05-21 10:45:00+00:00,BUY,4,WIN,1.0
GBPCAD,2026-05-21 11:45:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-05-21 14:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-05-21 17:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-21 18:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-05-22 00:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-22 12:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-22 13:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-22 15:30:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-22 16:00:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-25 00:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-25 01:00:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-05-28 04:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-05-28 14:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-05-28 15:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-01 07:00:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-06-02 05:15:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-02 05:45:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-06-04 06:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-04 06:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-04 07:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-04 07:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-04 08:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-04 08:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-04 09:45:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-04 11:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-04 12:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-04 13:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-05 01:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-05 08:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-05 09:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-05 10:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-05 12:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-05 13:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-08 00:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-09 08:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-09 08:45:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-09 09:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-09 10:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-09 11:00:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-09 11:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-09 13:30:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-06-09 14:00:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-06-09 14:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-09 16:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-11 00:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-11 07:30:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-11 09:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-11 10:00:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-06-11 18:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-11 19:30:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-12 00:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-12 00:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-12 07:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-12 08:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-12 09:15:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-06-12 10:30:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-12 11:15:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-06-12 13:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-15 00:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-15 00:30:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-15 01:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-15 08:45:00+00:00,BUY,4,WIN,1.0
GBPCAD,2026-06-15 09:15:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-15 14:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-15 19:30:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-06-16 00:00:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-06-16 08:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-16 09:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-16 14:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-17 06:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-17 15:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-17 19:30:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-19 00:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-19 10:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-19 11:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-19 12:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-19 13:00:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-06-19 13:45:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-19 14:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-19 15:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-19 16:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-22 00:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-22 11:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-06-22 12:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-22 12:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-22 14:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-22 14:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-23 00:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-23 17:00:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-06-23 19:15:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-06-24 00:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-24 00:30:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-24 06:15:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-06-24 10:30:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-06-29 12:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-29 12:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-29 13:45:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-06-29 14:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-29 14:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-06-29 16:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-06-29 16:45:00+00:00,BUY,3,WIN,1.0
GBPCAD,2026-07-02 08:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-02 09:00:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-02 10:30:00+00:00,BUY,3,WIN,1.0
GBPCAD,2026-07-06 12:30:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-07-06 13:00:00+00:00,SELL,4,WIN,1.0
GBPCAD,2026-07-06 13:30:00+00:00,BUY,2,WIN,1.0
GBPCAD,2026-07-06 17:15:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-06 17:45:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-07-08 00:00:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-08 09:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-08 17:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-07-08 17:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-08 20:30:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-07-13 16:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-14 07:45:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-14 12:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-14 15:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-15 14:45:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-07-15 16:30:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-15 17:00:00+00:00,SELL,4,LOSS,-1.0
GBPCAD,2026-07-15 18:15:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-15 20:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-16 00:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-16 01:00:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-16 09:30:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-16 13:30:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-17 09:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-07-21 07:00:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-21 09:00:00+00:00,BUY,2,LOSS,-1.0
GBPCAD,2026-07-21 09:45:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-21 13:45:00+00:00,SELL,3,WIN,1.0
GBPCAD,2026-07-24 00:00:00+00:00,SELL,3,LOSS,-1.0
GBPCAD,2026-07-24 13:15:00+00:00,SELL,2,WIN,1.0
GBPCAD,2026-07-24 15:00:00+00:00,SELL,2,LOSS,-1.0
GBPCAD,2026-07-24 15:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-28 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-28 11:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-04-28 12:45:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-04-28 13:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-28 13:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-28 15:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-04-28 18:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-28 20:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-29 00:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-04-29 16:30:00+00:00,BUY,3,WIN,1.0
EURCAD,2026-04-29 17:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-01 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-01 14:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-05-01 16:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-01 20:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-06 11:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-06 11:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-06 12:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-07 02:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-07 03:30:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-05-08 09:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-08 11:45:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-05-08 14:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-11 00:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-05-13 08:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-05-14 20:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-18 00:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-05-18 11:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-18 14:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-18 14:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-19 11:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-20 00:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-05-20 15:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-05-21 00:00:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-05-21 18:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-22 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-22 09:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-22 13:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-22 13:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-22 15:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-22 15:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-22 16:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-22 16:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-22 17:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-22 18:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-25 00:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-25 07:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-25 08:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-25 08:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-25 12:00:00+00:00,BUY,2,LOSS,-1.0
