trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
17,GBPUSD,BUY,2025-09-09 15:00:00+00:00,1.35333,1.351362857142857,1.3562807142857143,0.59,100,v8_final,2025-09-09 16:00:00+00:00,1.3562807142857143,TP,26.00714285714362,149.31214285714736,4.13,2.0,0
18,GBPUSD,BUY,2025-12-09 13:00:00+00:00,1.33175,1.330282142857143,1.3339517857142857,0.8,100,v8_final,2025-12-09 16:00:00+00:00,1.330282142857143,SL,-18.17857142857021,-151.02857142856166,5.6000000000000005,2.0,2
1,USDJPY,SELL,2022-05-19 11:00:00+00:00,127.831,128.141,127.366,0.49,100,v8_final,2022-05-19 15:00:00+00:00,127.366,TP,43.00000000000034,161.39699814599092,3.4299999999999997,2.0,3
2,USDJPY,SELL,2022-07-25 15:00:00+00:00,136.52499999999998,136.68072142857145,136.16778571428569,1.0,100,v8_final,2022-07-25 17:00:00+00:00,136.68072142857145,SL,-19.072142857146787,-146.69707274965603,7.0,2.0,1
3,USDJPY,BUY,2022-08-08 14:00:00+00:00,134.81900000000002,134.67757142857144,135.24328571428575,1.0,100,v8_final,2022-08-08 16:00:00+00:00,134.67757142857144,SL,-17.64285714285768,-137.86328442473,7.0,2.0,1
4,USDJPY,BUY,2022-08-22 11:00:00+00:00,136.95600000000002,136.73820357142858,137.25396428571432,0.75,100,v8_final,2022-08-22 16:00:00+00:00,137.25396428571432,TP,26.296428571430056,138.75480029040378,5.25,2.0,4
5,USDJPY,SELL,2022-10-27 15:00:00+00:00,146.51399999999998,146.77663214285715,145.90767857142856,0.67,100,v8_final,2022-10-27 17:00:00+00:00,145.90767857142856,TP,57.13214285714196,256.57196618947756,4.69,2.0,1
6,USDJPY,SELL,2022-11-08 08:00:00+00:00,146.69,146.83885357142856,146.4314642857143,1.0,100,v8_final,2022-11-08 09:00:00+00:00,146.83885357142856,SL,-18.385357142856037,-132.33476816999138,7.0,2.0,0
7,USDJPY,BUY,2022-12-13 14:00:00+00:00,137.342,137.21635714285716,137.7189285714286,1.0,100,v8_final,2022-12-13 15:00:00+00:00,137.21635714285716,SL,-16.064285714285006,-123.96557290766847,7.0,2.0,0
8,USDJPY,SELL,2023-01-26 14:00:00+00:00,129.73299999999998,130.0399285714286,129.29371428571426,0.51,100,v8_final,2023-01-26 15:00:00+00:00,130.0399285714286,SL,-34.192857142861385,-137.98728120724343,3.5700000000000003,2.0,0
